27;Ricksha,LADA Ricksha;{"name":"LADA Ricksha","brand_id":139,"class":["Golf car"],"chassis_configuration":"4 × 2","production_years":[{"start": 2002}]}
28;Marsh-1,LADA-BRONTO 1922;{"name":"LADA-BRONTO 1922","brand_id":2,"class":["Off-road vehicle"],"body_style":["3-door estate"],"production_years":[{"start": 1996}]}
29;2131,VAZ-2131,Niva,Niva;{"name":"VAZ-2131","brand_id":2,"class":["Off-road vehicle"],"body_style":["3-door estate","5-door estate"],"chassis_configuration":"4 × 4","production_years":[{"start": 1977}]}
30;Kama,Tojma,VAZ-1111,Oka,Astro,Gnom;{"name":"VAZ-1111","brand_id":2,"class":["Minicompact"],"body_style":["3-door hatchback"],"chassis_configuration":"4 × 2","production_years":[{"start": 1987, "end": 2008}]}
31;Lada Oka 2,Oka 2;{"name":"Lada Oka 2","brand_id":139,"class":["Minicompact"],"body_style":["3-door hatchback"],"production_years":[{"start": 2003, "end": 2004}]}
32;VAZ-21236,21236;{"name":"VAZ-21236","brand_id":2,"class":["Off-road vehicle"],"body_style":["5-door off-road vehicle"],"chassis_configuration":"4 × 4","production_years":[{"start": 2002}]}
33;Datsun mi-DO;{"name":"Datsun mi-DO","brand_id":2,"body_style":["5-door hatchback"],"production_years":[{"start": 2015}]}
34;Datsun on-DO;{"name":"Datsun on-DO","brand_id":2,"body_style":["4-door sedan"],"production_years":[{"start": 2014}]}
35;LADA 2110,2110;{"name":"LADA 2110","brand_id":139,"class":["Subcompact"],"body_style":["4-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 1995, "end": 2009}]}
36;Ellada,LADA Ellada;{"name":"LADA Ellada","brand_id":139,"class":["Subcompact"],"body_style":["5-door estate"],"chassis_configuration":"4 × 2","production_years":[{"start": 2012, "end": 2013}]}
37;LADA Granta,Granta;{"name":"LADA Granta","brand_id":139,"body_style":["4-door sedan"],"chassis_configuration":"2 × 4","production_years":[{"start": 2011}]}
38;I pokolenie VAZ 1117 VAZ 1118 VAZ 1119,Kalina,II pokolenie VAZ 2192,LADA Kalina;{"name":"LADA Kalina","brand_id":139,"class":["Small III group"],"body_style":["5-door hatchback","5-door estate","4-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 2004, "end": 2018}]}
39;Kalina Sport,LADA Kalina Sport;{"name":"LADA Kalina Sport","brand_id":139,"body_style":["5-door hatchback"],"production_years":[{"start": 2008, "end": 2014}]}
40;LADA Largus,Largus;{"name":"LADA Largus","brand_id":139,"class":["Compact"],"body_style":["5-door estate","5-door van"],"chassis_configuration":"4 × 2","production_years":[{"start": 2012}]}
41;LADA Priora,Priora;{"name":"LADA Priora","brand_id":139,"class":["Subcompact"],"body_style":["4-door sedan"],"chassis_configuration":"4 × 2","production_years":[{"start": 2007, "end": 2018}]}
42;LADA Rapan,Rapan,EL Car-2000;{"name":"LADA Rapan","brand_id":139,"body_style":["3-door hatchback"],"production_years":[{"start": 1998}]}
43;Revolution,LADA Revolution;{"name":"LADA Revolution","brand_id":139,"body_style":["2-door roadster"],"production_years":[{"start": 2004, "end": 2008}]}
44;LADA Revolution 3,Revolution III,LADA Revolution III,Revolution 3;{"name":"LADA Revolution III","brand_id":139,"body_style":["2-door roadster"],"production_years":[{"start": 2009}]}
45;LADA Tarzan,Tarzan 1,Tarzan;{"name":"LADA Tarzan","brand_id":139,"body_style":["3-door hatchback","5-door hatchback"],"chassis_configuration":"4 × 4","production_years":[{"start": 1997, "end": 2003}]}
46;Vesta,LADA Vesta;{"name":"LADA Vesta","brand_id":139,"class":["Subcompact"],"body_style":["4-door sedan","5-door estate"],"chassis_configuration":"4 × 2","production_years":[{"start": 2015}]}
47;XCODE,LADA XCODE;{"name":"LADA XCODE","brand_id":139,"class":["Crossover"],"production_years":[{"start": 2018}]}
48;XRAY,LADA XRAY;{"name":"LADA XRAY","brand_id":139,"class":["Subcompact"],"body_style":["5-door hatchback"],"chassis_configuration":"4 × 2","production_years":[{"start": 2015}]}
49;GAZ Ermak,Ermak;{"name":"GAZ Ermak","brand_id":3,"class":["Light Commercial Vehicle"],"production_years":[{"start": 2011}]}
50;GAZ-4,4;{"name":"GAZ-4","brand_id":3,"body_style":["2-door pick-up"],"chassis_configuration":"4 × 2","production_years":[{"start": 1933, "end": 1937}]}
51;Volga 13,13;{"name":"Volga 13","brand_id":147,"class":["Large II group"],"body_style":["4-door sedan","4-door limousine","4-door phaeton"],"production_years":[{"start": 1959, "end": 1981}]}
52;Volga 14,14;{"name":"Volga 14","brand_id":147,"class":["Luxury cars"],"body_style":["4-door sedan","4-door limousine","4-door phaeton"],"production_years":[{"start": 1977, "end": 1988}]}
