32;Весна;{"title":"Весна","author":"Майков","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/29_Maykov_Vesna.mp3"}
33;Ласточки;{"title":"Ласточки","author":"Майков","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/30_Maykov_Lastochki.mp3"}
34;Багаж;{"title":"Багаж","author":"Маршак","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/diabook/83-Bagaj_mix.mp3"}
35;Кем быть;{"title":"Кем быть","author":"Маяковский","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/46_Mayakovskyj_Kem_byt.mp3"}
36;Конь огонь,про коня;{"title":"Конь-огонь","author":"Маяковский","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/47_Mayakovskyj_Kon-ogon.mp3"}
37;Что такое хорошо и что такое плохо;{"title":"Что такое хорошо и что такое плохо","author":"Маяковский","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/48_Mayakovskyj_Chto_takoe_horosho.mp3"}
38;Эта книжечка моя про моря и про маяк;{"title":"Эта книжечка моя про моря и про маяк","author":"Маяковский","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/read_together/compressed/07.mp3"}
39;Крестьянские дети;{"title":"Крестьянские дети","author":"Некрасов","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/17_Nekrasov_Krestyanskie_deti.mp3"}
40;На Волге;{"title":"На Волге","author":"Некрасов","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/18_Nekrasov_Na_Volge.mp3"}
41;Встреча зимы;{"title":"Встреча зимы","author":"Никитин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/08_Nikitin_Vstrecha_zimy.mp3"}
42;Русь;{"title":"Русь","author":"Никитин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/09_Nikitin_Rus.mp3"}
43;Степь;{"title":"Степь","author":"Никитин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/10_Nikitin_Step.mp3"}
44;Утро;{"title":"Утро","author":"Никитин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/11_Nikitin_Utro.mp3"}
45;Весна;{"title":"Весна","author":"Плещеев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/27_Plesheev_Vesna.mp3"}
46;Мой садик;{"title":"Мой садик","author":"Плещеев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/chrestomathy/compressed/35.mp3"}
47;Сельская песенка;{"title":"Сельская песенка","author":"Плещеев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/28_Plesheev_Selskaya_pesenka.mp3"}
48;Вот север тучи нагоняя;{"title":"Вот север, тучи нагоняя","author":"Пушкин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/chrestomathy/compressed/83.mp3"}
49;Зима;{"title":"Зима","author":"Пушкин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/02_Pushkin_Zima.mp3"}
50;Какая ночь Мороз трескучий;{"title":"Какая ночь! Мороз трескучий","author":"Пушкин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/chrestomathy/compressed/36.mp3"}
51;Няне;{"title":"Няне","author":"Пушкин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/04_Pushkin_Nyane.mp3"}
52;У Лукоморья;{"title":"У Лукоморья","author":"Пушкин","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/read_together/compressed/14.mp3"}
53;Детство;{"title":"Детство","author":"Суриков","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/19_Surikov_Detstvo.mp3"}
54;Зима;{"title":"Зима","author":"Суриков","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/20_Surikov_Zima.mp3"}
55;Весенние воды;{"title":"Весенние воды","author":"Тютчев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/12_Tutchev_Vesennie_vody.mp3"}
56;Есть у осени;{"title":"Есть у осени","author":"Тютчев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/13_Tutchev_Est_v_oseni.mp3"}
57;Зима недаром злится;{"title":"Зима недаром злится","author":"Тютчев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/14_Tutchev_Zima.mp3"}
58;Как неожиданно и ярко;{"title":"Как неожиданно и ярко","author":"Тютчев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/chrestomathy/compressed/57.mp3"}
59;Листья;{"title":"Листья","author":"Тютчев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/15_Tutchev_Listya.mp3"}
60;Чародейкою Зимою;{"title":"Чародейкою Зимою","author":"Тютчев","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/16_Tutchev_Charodejkoyu_zimoyu.mp3"}
61;Весенний дождь;{"title":"Весенний дождь","author":"Фет","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/21_Fet_Vesenniy_dozhd.mp3"}
62;Задрожали листы;{"title":"Задрожали листы","author":"Фет","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/22_Fet_Zadrozhali_listy.mp3"}
63;Зреет рожь;{"title":"Зреет рожь","author":"Фет","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/23_Fet_Zreet_rozh.mp3"}
64;Ласточки пропали;{"title":"Ласточки пропали","author":"Фет","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/24_Fet_Lastochki.mp3"}
65;Мама;{"title":"Мама","author":"Фет","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/25_Fet_Mama.mp3"}
66;Чудная картина;{"title":"Чудная картина","author":"Фет","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/26_Fet_Chudnaya_kartina.mp3"}
67;Плих и Плюх;{"title":"Плих и Плюх","author":"Хармс","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/diabook/Plih_i_pluh.mp3"}
68;Бежит тропинка;{"title":"Бежит тропинка","author":"Цветаева","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/49_Cvetaeva_Bezhit_tropinka.mp3"}
69;Наше царство;{"title":"Наше царство","author":"Цветаева","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/poetry/compressed/50_Cvetaeva_Nashe_tsarstvo.mp3"}
70;Поезд;{"title":"Поезд","author":"Чёрный","stream":"http://roobo-prod-spb.lab.just-ai.com/static/audio/1c/read_together/compressed/13.mp3"}
