0;танцевальный,для вечеринки,для танцев,для танца,веселый,летний,для лета,хороший,радостный,заводной,классный;[7463665, 141405]
1;грустный,печальный,дождь,дождливый;[1130922, 71949982]
2;колыбельный,колыбельная,спать,сон,чиллаут,чилл,чиллинг,отдых,отпуск,спокойный,успокаивающий,умиротворяющий,умиротворенный,расслабленный,расслабляющий;[6023190, 15471750]
3;мультиков,мультик,мультфильм,фильм,кино;[448741, 578969, 1126256, 1126258, 448280]
4;классика,детский классика,классический;[4551161, 59680362]
