0;Мегабайт,мб;{"title":"Мегабайт","ratio":1,"idLess":"5","class":"information","conform":{"singNomn":"мегабайт","singGent":"мегабайта","singLoct":"мегабайте","plurNomn":"мегабайты","plurGent":"мегабайтов","plurLoct":"мегабайтах"}}
1;Байт;{"title":"Байт","ratio":0.00000095367431640625,"idLess":"2","class":"information","conform":{"singNomn":"байт","singGent":"байта","singLoct":"байте","plurNomn":"байты","plurGent":"байтов","plurLoct":"байтах"}}
2;Бит;{"title":"Бит","ratio":0.00000011920928955078125,"class":"information","conform":{"singNomn":"бит","singGent":"бита","singLoct":"бите","plurNomn":"биты","plurGent":"битов","plurLoct":"битах"}}
3;Килобайт,кб;{"title":"Килобайт","ratio":0.0009765625,"idLess":"4","class":"information","conform":{"singNomn":"килобайт","singGent":"килобайта","singLoct":"килобайте","plurNomn":"килобайты","plurGent":"килобайтов","plurLoct":"килобайтах"}}
4;Килобит,кбит;{"title":"Килобит","ratio":0.0001220703125,"idLess":"1","class":"information","conform":{"singNomn":"килобит","singGent":"килобита","singLoct":"килобите","plurNomn":"килобиты","plurGent":"килобитов","plurLoct":"килобитах"}}
5;Мегабит,мбит;{"title":"Мегабит","ratio":0.125,"idLess":"3","class":"information","conform":{"singNomn":"мегабит","singGent":"мегабита","singLoct":"мегабите","plurNomn":"мегабиты","plurGent":"мегабитов","plurLoct":"мегабитах"}}
6;Гигабайт,гб;{"title":"Гигабайт","ratio":1024,"idLess":"7","class":"information","conform":{"singNomn":"гигабайт","singGent":"гигабайта","singLoct":"гигабайте","plurNomn":"гигабайты","plurGent":"гигабайтов","plurLoct":"гигабайтах"}}
7;Гигабит,гбит;{"title":"Гигабит","ratio":128,"idLess":"0","class":"information","conform":{"singNomn":"гигабит","singGent":"гигабита","singLoct":"гигабите","plurNomn":"гигабиты","plurGent":"гигабитов","plurLoct":"гигабитах"}}
8;Терабайт,тб;{"title":"Терабайт","ratio":1048576,"idLess":"6","class":"information","conform":{"singNomn":"терабайт","singGent":"терабайта","singLoct":"терабайте","plurNomn":"терабайты","plurGent":"терабайтов","plurLoct":"терабайтах"}}
